235.9512793246883,548.995341735862
492.54578722805513,534.7598305595895
399.91048195093623,544.2279087883065
281.7233885168018,422.46608629684596
367.10985495070673,533.3317951873597
331.32974536804477,548.9230635079099
294.67485751919503,475.1470305247728
322.5390245919366,474.0446473952261
239.79307783072588,443.4042957102925
239.18855946770984,538.6807076834183
371.25858778943643,420.0731126879655
314.6555891801191,540.1483512736154
395.1517095629237,475.76209103530596
278.1016006475203,372.4293209491003
204.15986231637316,490.2964285837074
412.9568506397243,448.5250519314904
330.0226261579951,404.15715956813375
269.53124140405885,544.3435708561483
255.81795332300837,539.991086895823
337.68715082990946,456.75185119243747
223.76375175594498,395.1028023138333
288.51371125983064,490.29221614185013
428.782683189858,546.3969939271116
444.5832021179451,500.5980337019622
252.3721932873036,478.6339068059838
294.70506814298216,546.3270880899294
235.18498881777285,516.0121696608292
377.6610006602321,539.5308464357593
357.34820820096337,479.5321756117892
323.1229428640378,547.1813744861269
