460.3274019006486,193.85354842176517
339.1849044421691,145.37282459586208
499.3513471319557,160.71969145886226
469.9901784347347,51.66931828133692
369.39134541302104,198.87422785737536
394.4408891092024,53.272291141343146
338.9402476787764,238.46754090242402
332.37122470689013,50.233611680355686
399.86462457126225,114.38891006247135
517.9288267243553,102.38748170985723
462.81434097508406,120.34619589868831
524.8429750152723,215.53625918841627
533.7516181075872,92.20692060536668
429.33691510947153,224.27713773471677
382.323984537083,90.04107858471943
462.2944745834124,119.53308537015393
443.3301367864631,53.37488458630436
407.90848669355273,139.87983335996043
409.47544505672636,166.8889335855164
314.96516755867805,115.33711469517002
